split_seed,case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,B0,osi_target_t01h,39141,Ross County,OH,3,143,0.0019106261924279034,0.0011269090567479552,0.0005220204199483914,0.0009813944174933318,0.0019106261924279034,0.0,0.0,0.0
42,B0,osi_target_t01h,39143,Sandusky County,OH,4,143,0.0015398428698780947,0.0011041317396183843,0.00033906959713976017,0.0009646304255552351,0.0015398428698780947,0.0,0.0,0.0
42,B0,osi_target_t01h,39145,Scioto County,OH,3,143,0.0013485031066267019,0.0007020452908152293,0.00026003986988720686,0.00041042384769744,0.0013485031066267019,0.0,0.0,0.0
42,B0,osi_target_t01h,39147,Seneca County,OH,4,143,0.0017748250156720765,0.0011183380836868996,0.0004504505485845203,0.0006287497394282344,0.0017748250156720765,0.0,0.0,0.0
42,B0,osi_target_t01h,39149,Shelby County,OH,3,143,0.014188835642961728,0.009667984736807227,0.028789197137126306,0.008726553916308586,0.014188835642961728,0.0,0.0,0.0
42,B0,osi_target_t01h,39151,Stark County,OH,4,143,0.002521562285161596,0.001279989432735608,0.00090923351918676,-0.0010566871466016633,0.002521562285161596,0.0,0.0,0.0
42,B0,osi_target_t01h,39153,Summit County,OH,0,143,0.003186020589632188,0.001641666127394744,0.001451553989251114,0.0010508603537237808,0.003186020589632188,0.0,0.0,0.0
42,B0,osi_target_t01h,39155,Trumbull County,OH,1,143,0.004327681909015638,0.001389627457255328,0.002678222790903837,-0.000414904658530947,0.004327681909015638,0.0,0.0,0.0
42,B0,osi_target_t01h,39157,Tuscarawas County,OH,2,143,0.021847199259120757,0.015321228532991235,0.06825391651188491,-0.015242511848461177,0.021847199259120757,0.0,0.0,0.0
42,B0,osi_target_t01h,39159,Union County,OH,3,143,0.004598914467583559,0.0033533937329238784,0.0030244520420613596,0.0031603867399168854,0.004598914467583559,0.0,0.0,0.0
42,B0,osi_target_t01h,39161,Van Wert County,OH,3,143,0.0062176352600344644,0.003392717897305256,0.00552823531643581,-0.0008923680467429893,0.0062176352600344644,0.0,0.0,0.0
42,B0,osi_target_t01h,39163,Vinton County,OH,2,143,0.0030473206436535762,0.0019502124317455594,0.0013279213240489263,0.0007960337672649758,0.0030473206436535762,0.0,0.0,0.0
42,B0,osi_target_t01h,39165,Warren County,OH,2,143,0.0008071870687958007,0.0004251332675635272,9.317178785645539e-05,5.007946599135357e-05,0.0008071870687958007,0.0,0.0,0.0
42,B0,osi_target_t01h,39167,Washington County,OH,4,143,0.0030416154602210064,0.0012529776707631234,0.0013229537189233284,-0.0003772612692433515,0.0030416154602210064,0.0,0.0,0.0
42,B0,osi_target_t01h,39169,Wayne County,OH,4,143,0.008352388959850788,0.004110287943915235,0.009976023391139137,-0.0036812104652068937,0.008352388959850788,0.0,0.0,0.0
42,B0,osi_target_t01h,39171,Williams County,OH,3,143,0.009972791724170881,0.005999812775654455,0.014222290192637843,0.005971840747682426,0.009972791724170881,0.0,0.0,0.0
42,B0,osi_target_t01h,39173,Wood County,OH,1,143,0.005993504496691672,0.0040734192403045055,0.005136859749716451,0.004072020638905904,0.005993504496691672,0.0,0.0,0.0
42,B0,osi_target_t01h,39175,Wyandot County,OH,2,143,0.0031787315587459533,0.001999455547535612,0.0014449198081271494,0.0007216831643189029,0.0031787315587459533,0.0,0.0,0.0
42,B0,osi_target_t01h,42005,Armstrong County,PA,3,143,0.01269167365189733,0.00793691190901173,0.02303423695233588,-0.007784982002411725,0.01269167365189733,0.0,0.0,0.0
42,B0,osi_target_t01h,42007,Beaver County,PA,0,143,0.007882756067031382,0.004999223617788366,0.008885711579361768,-0.004994681687083121,0.007882756067031382,0.0,0.0,0.0
42,B0,osi_target_t01h,42009,Bedford County,PA,0,143,0.009404667849152162,0.00632578753214063,0.012648032161461317,0.0018729605527709609,0.009404667849152162,0.0,0.0,0.0
42,B0,osi_target_t01h,42013,Blair County,PA,0,143,0.0013347722515833198,0.0009392860542163609,0.0002547712257943432,0.0003940291808816764,0.0013347722515833198,0.0,0.0,0.0
42,B0,osi_target_t01h,42015,Bradford County,PA,4,143,0.0038412367202581535,0.002462105914319753,0.002109979234371525,-0.00017270456221799563,0.0038412367202581535,0.0,0.0,0.0
42,B0,osi_target_t01h,42019,Butler County,PA,1,143,0.0035083748673287772,0.0020488661598268058,0.0017601432719877028,-0.001232794918430628,0.0035083748673287772,0.0,0.0,0.0
